user_id,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id
2491081213,wadeharriot,1474303537000,2016-09-19 16:45:37,0,false,0,"RT @Trump_Videos: have lost all respect for Chris Wallace on @Fox 
who cares about the Birther issue - https://t.co/Dpa1OuMKKS",7.77911535339508E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/TeamTrumpNC/status/777691282214940672"",""https://twitter.com/TeamTrumpNC/status/777691282214940672""]",POSTED,"[""trump_videos"",""fox""]",7.77693386467865E+017,
4209684039,luke_jones13,1470437343000,2016-08-05 22:49:03,0,false,0,"Trump in Iowa: Do we want to risk the safety of our homes, businesses on Obama/Clinton's dangerous foreign policy? https://t.co/T2EnrfWi5N",7.61695543877788E+017,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],POSTED,[],,
2587843805,kansasdailynews,1470154436000,2016-08-02 16:13:56,0,false,0,DiCaprio to host fundraiser for Hillary Clinton https://t.co/7kuVynYIBz #politics,7.60508942573117E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2ayl8YD""]",POSTED,[],,
1671234620,hyddrox,1476251060000,2016-10-12 05:44:20,0,false,0,"RT @grandmatobe: #wow, worse than we could have imagined https://t.co/PasyDzXKf2",7.86080039968309E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""WOW""]","[""https://twitter.com/0HOUR1__/status/786061007131115520""]",POSTED,"[""grandmatobe""]",7.86064646885212E+017,
1833223908,dorothiebell,1477433930000,2016-10-25 22:18:50,0,false,0,RT @TRobinsonNewEra: Wikileaks: Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience - Breitbart https://t.co/3o52RLvSU…,7.91041356919693E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""trobinsonnewera""]",7.91033688091923E+017,
1658202894,laurabaeley,1436056050000,2015-07-05 00:27:30,,,,RT @USATODAY: #Fireworks can cause respiratory issues -- the worst air quality peaks 9-10 p.m. and returns to normal by noon July 5 http://…,6.17489945880601E+017,,"[""Fireworks""]",[],POSTED,[],,
1646999972,hollandpatrickk,1421054630000,2015-01-12 09:23:50,,,,Tell me and I forget. Teach me and I remember. Involve me and I learn.,5.54569431184343E+017,,[],[],POSTED,[],,
2882013788,giselleevns,1477140120000,2016-10-22 12:42:00,,,,#RejectedUsesForCandyCorn  eraser,7.89809027945419E+017,,"[""RejectedUsesForCandyCorn""]",[],POSTED,[],,
1656024374,imissobama,1478417756000,2016-11-06 07:35:56,0,false,0,RT @rodimusprime: Presidential Election: High Early Turnout Among Latino Voters Could Mean Trouble for Donald - The New York Times https://…,7.95167819902189E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""rodimusprime""]",7.95163557851697E+017,
,anthonywoodboy,1433890417000,2015-06-09 22:53:37,,,,RT @Chris_1791: Turkey Turns To The West http://t.co/GVh07CUbAE,6.08406623103689E+017,,[],[],POSTED,[],,
2547141851,chicagodailynew,1470140748000,2016-08-02 12:25:48,1,false,1,Air Force Mom: I Felt 'Disrespected' by Boos at Pence Rally https://t.co/0Di1xhlxQv #politics,7.60451532265443E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2aOVn7P""]",POSTED,[],,
2671070290,patriotblake,1484110694000,2017-01-11 04:58:14,,,,RT @Jayscott19_52: @TheWeiseDame @misstozak @InGodIDoTrust @adjunctprofessr #ObamaFarewell @LionandLamb Obama wants the US to be a democrac…,8.19045734628606E+017,,"[""ObamaFarewell""]",[],POSTED,[],,
2533001646,jasper_fly,1480348289000,2016-11-28 15:51:29,,,,RT @TheYuleKnight: Buy fridge just to store all my eggnog. #ToDoListBeforeChristmas https://t.co/qq4yE6hlqp,8.03265061154267E+017,,"[""ToDoListBeforeChristmas""]",[],POSTED,[],,
2943515140,screamymonkey,1468781728000,2016-07-17 18:55:28,0,false,0,#TopNews Police union: open carry of guns should be suspended at Republican convention in Cleveland,7.5475138920976E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""TopNews""]",[],POSTED,[],,
3084360275,mil0blake,1430129587000,2015-04-27 10:13:07,,,,total mistake dude! Never do like that https://t.co/FUZXaS7K7T,5.92632557738414E+017,,[],[],POSTED,[],,
2532611755,kathiemrr,1478593681000,2016-11-08 08:28:01,0,false,0,"RT @chiefplan1: So Delusional Donnie ends as he started:
Insulting people--2nite a woman, native Americans &amp; 1 last Anti-Semitic campaign a…",7.95905703714128E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""""]",POSTED,"[""chiefplan1""]",7.95884323685761E+017,
1658202894,laurabaeley,1485942438000,2017-02-01 09:47:18,,,,RT @HealthRanger: Bill prefiled in #Alaska would legalize industrial hemp production https://t.co/XKHD8rmWuY #hemp #tlot,8.26728625856733E+017,,"[""Alaska""]",[],POSTED,[],,
1679279490,ameliebaldwin,1484625090000,2017-01-17 03:51:30,,,,"RT @aintnobarbie: Man allegedly paid to have girl smuggled to US, assaulted her https://t.co/HpU0gt5Mmf #EndTrafficking #SecureTheBorder #B…",8.2120326475044E+017,,"[""EndTrafficking""]",[],POSTED,[],,
4508630900,thefoundingson,1487215081000,2017-02-16 03:18:01,,,,"You're welcome in America if you entered it legally😉
#tcot #pjnet https://t.co/ewHkXeO3Iv",8.32066475582177E+017,,[],[],POSTED,[],,
1659549972,malloryjared,1479651492000,2016-11-20 14:18:12,,,,"RT @RapJuggernaut: You were born to win, but to be a winner, you must plan to win, prepare to win, and expect to win.",8.00342485679608E+017,,[],[],POSTED,[],,
2496599688,notritahart,1479747996000,2016-11-21 17:06:36,,,,RT @PaulaWarrington: Tell yourself it's just one day then you can go back to ignoring these people. #SurvivalGuideToThanksgiving,8.00747251073069E+017,,"[""SurvivalGuideToThanksgiving""]",[],POSTED,[],,
2584152521,queenofthewo,1501756411000,2017-08-03 10:33:31,,,,#MakeTVShowsCanadian The Fresh Prince Edward Island,8.93057234372112E+017,,"[""MakeTVShowsCanadian""]",[],POSTED,[],,
1868496344,brianaregland,1481614414000,2016-12-13 07:33:34,,,,RT @MissAngelaDavis: mad I missed that.,8.08575573601751E+017,,[],[],POSTED,[],,
1694026190,jacquelinisbest,1484988594000,2017-01-21 08:49:54,,,,"RT @K24English: ICYMI: #Turkey arrests, then releases Kurdish lawmaker
https://t.co/ISIaevLe3F
#TwitterKurds https://t.co/mVodejKR46",8.22727911920771E+017,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1476215599000,2016-10-11 19:53:19,0,false,0,RT @ChrisCoon4: Astroturf 'Outrage Machine' of Paid Trolls Floods Social Media to Counteract Negative News About Hillary Clinton | https://…,7.85931302654452E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""chriscoon4""]",7.85927867297206E+017,
2671070290,patriotblake,1485965298000,2017-02-01 16:08:18,,,,"RT @LVNancy: Gorsuch: ""The intentional taking of Human Life is Wrong"" #GorsuchNomination 
#Abortion is NOT Women's Health #Tucker https://t…",8.26824507474268E+017,,[],[],POSTED,[],,
1657694515,daileyjadon,1480949506000,2016-12-05 14:51:46,,,,RT @blockneil4: No Chance I'll Swallow #AlternativeAcronymInterpretations,8.05786751268745E+017,,"[""AlternativeAcronymInterpretations""]",[],POSTED,[],,
1657694515,daileyjadon,1484757157000,2017-01-18 16:32:37,,,,"RT @OneMoodyHuman: #POTUSLastTweet

Build bridges, not walls
Build hope, not hate
Don't fuck this up people!",8.21757193208861E+017,,[],[],POSTED,[],,
2671070290,patriotblake,1486698918000,2017-02-10 03:55:18,,,,"RT @KarenaJeannette: It's high time for something new. Do not resuscitate a dying, but entrenched Dem party. @DraftBernie #DumpTheDems #nin…",8.29901531252195E+017,,"[""DumpTheDems""]",[],POSTED,[],,
2533653547,evagreen69,1415603172000,2014-11-10 07:06:12,,,,Everybody needs somebody. - Mahalia Jackson,5.31704358128198E+017,,[],[],POSTED,[],,
2620869737,puredavie,1474943024000,2016-09-27 02:23:44,,,,Nude leggings on a chunky girl #ThingsMoreTrustedThanHillary,7.80593739643384E+017,,"[""ThingsMoreTrustedThanHillary""]",[],POSTED,[],,
1510488662,lagonehoe,1476436925000,2016-10-14 09:22:05,0,false,0,RT @civilrights_rr: Muslim Voters Name Civil Rights as Key Issue as Electorate Turns Away From GOP: Survey https://t.co/TNPnbMGYGf https://…,7.86859610950869E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://www.rightrelevance.com/search/articles/hero?article=6cbf61c6197d2e3bdaed799659fde02caec23931&query=civil%20rights&taccount=civilrights_rr""]",POSTED,"[""civilrights_rr""]",7.86854813518537E+017,
1646999972,hollandpatrickk,1426019268000,2015-03-10 20:27:48,,,,What do you think is coming next?!  #phosphorusdisaster,5.75392631649407E+017,,"[""PhosphorusDisaster""]",[],POSTED,[],,
2531159968,traceyhappymom,1476965478000,2016-10-20 12:11:18,,,,"RT @cutupx2: 🔥🔥Complacency will not give you anymore than what you already have. Change is to take the Risk, without Risk nothing new is ev…",7.89076525656269E+017,,[],[],POSTED,[],,
3091979410,batonrougevoice,1472268766000,2016-08-27 03:32:46,0,false,0,"Trump campaign CEO didn't want daughters 'going to school with Jews,' ex-wife says  #politics",7.69377088000229E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]",[],POSTED,[],,
2882013788,giselleevns,1482333208000,2016-12-21 15:13:28,,,,"RT @kiddstclair: I save all my change throughout the year &amp; throw it at strippers for the holidays

#SecondhandGifts",8.11590414406918E+017,,[],[],POSTED,[],,
,jamie_mccarthy_,1451121467000,2015-12-26 09:17:47,,,,RT @ArcticFox2016: ★★★ Patriots Who Dare... Join our fight to save America! ➠ Click Here https://t.co/TM3sg8AXwm #BB4SP https://t.co/7Q4b4E…,6.80678885646709E+017,,"[""BB4SP""]",[],POSTED,[],,
1671234620,hyddrox,1474219217000,2016-09-18 17:20:17,0,false,0,"RT @cyvault: MSNBC panel SHOCKED to learn #Trump warned about 9/11 in Jan 2000, 19+ mo before attack!
#SundayMorning #NeverForget https://t…",7.77557870585926E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""SundayMorning"",""Trump"",""NeverForget""]",[],POSTED,"[""cyvault""]",7.74941730713899E+017,
1653553555,jaydaastonishin,1475770616000,2016-10-06 16:16:56,0,false,0,RT @DanteB4u: WATCH: How #GOP &amp; #ALEC (American Legislative Exchange Council) Circumvent Democracy In The Republic https://t.co/ZxtNGcXR3W…,7.8406491064909E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""ALEC"",""GOP""]","[""https://www.youtube.com/embed/azSUHpAb_E4"",""https://www.youtube.com/embed/azSUHpAb_E4""]",POSTED,"[""danteb4u""]",7.84059033217098E+017,
1658202894,laurabaeley,1483577078000,2017-01-05 00:44:38,,,,RT @theinquisitr: Minnesota Parents Who ‘Had Issues With Doctors’ Allegedly Let Their Son Die Of Pancreatitis Rather Than Get... https://t.…,8.16807586200752E+017,,[],[],POSTED,[],,
1656685598,jeannemccarthy0,1483301515000,2017-01-01 20:11:55,,,,"RT @WalshFreedom: Muslim countries commit atrocities &amp; human rights violations on a daily basis, but the UN goes after Israel for building…",8.15651788410016E+017,,[],[],POSTED,[],,
1649967228,_nickluna_,1474316190000,2016-09-19 20:16:30,,,,"RT @_CFJ_: MT @ReneeH4MVA2016
Support #WomenVets and Get your shirt today! https://t.co/opqMlw3IiW
https://t.co/R1jC8gR79B
@GoldStarMomTX55…",7.77964604383265E+017,,[],[],POSTED,[],,
3091979410,batonrougevoice,1470595388000,2016-08-07 18:43:08,0,false,0,U.S. Nazi leader sees Trump as white nationalist 'opportunity'  #politics,7.6235842959573E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]",[],POSTED,[],,
2620869737,puredavie,1422552432000,2015-01-29 17:27:12,,,,#puremagic #orlandomagic #nba #epic https://t.co/1tWqMgKIY1,5.60851669399765E+017,,"[""puremagic""]",[],POSTED,[],,
4508630900,thefoundingson,1481111934000,2016-12-07 11:58:54,,,,#PearlHarborRemembranceDay is also a reminder to the rest of the world that American people cannot be easily broken! https://t.co/FurgEkDqs3,8.0646802036111E+017,,"[""PearlHarborRemembranceDay""]",[],POSTED,[],,
1617939218,paulinett,1477302405000,2016-10-24 09:46:45,,,,RT @blicqer: ▶ WRONG MESSAGE? Group slams New Jersey high school's police event https://t.co/kJVjGmbFBu @FoxNews https://t.co/53MgYjj4w4,7.90489700700225E+017,,[],[],POSTED,[],,
1684524144,datwisenigga,1489160992000,2017-03-10 15:49:52,,,,RT @tumblrarts: We could never design a building as beautiful as the trees. https://t.co/XV4To6P7KS,8.40228218275795E+017,,[],[],POSTED,[],,
1623180199,jeffreykahunas,1483018883000,2016-12-29 13:41:23,,,,RT @ggeett37aaa: MT @no2bds: The ONLY country in the middle east where populations of Christians INCREASED. https://t.co/MRHSi51Iv4 #IStand…,8.14466346071314E+017,,"[""IStand""]",[],POSTED,[],,
2496599688,notritahart,1482945469000,2016-12-28 17:17:49,,,,"RT @MattOliverJ: #2016In4Words ""Don't assume my gender!"" 😂",8.14158426184053E+017,,"[""2016In4Words""]",[],POSTED,[],,
1868496344,brianaregland,1483783564000,2017-01-07 10:06:04,,,,"RT @allhiphopcom: Anderson .Paak Talks To Pharrell About Working With Dr. Dre, Q-Tip &amp; DJ Quik (VIDEO) https://t.co/BNrji1UEK3 https://t.co…",8.17673648270086E+017,,[],[],POSTED,[],,
1868496344,brianaregland,1481738497000,2016-12-14 18:01:37,,,,RT @TheDrunkStory: senior vs freshman girls https://t.co/Zl15Ms5lQw,8.09096016586744E+017,,[],[],POSTED,[],,
1671234620,hyddrox,1486156238000,2017-02-03 21:10:38,,,,RT @Bonacker69: #pizzagate ? Whoa! Arrests in #connecticut #georgia #crookedHillary next? https://t.co/kYxxaYTNJA,8.2762536469647E+017,,"[""Pizzagate""]",[],POSTED,[],,
2671070290,patriotblake,1488992967000,2017-03-08 17:09:27,,,,"RT @fightfor15: Tell Burger King sexual harassment is COMPLETELY unacceptable! 

https://t.co/q9TFx5YKC9 

#FightFor15 #InternationalWomens…",8.39523468542685E+017,,[],[],POSTED,[],,
2540882036,heyits_toby,1426768833000,2015-03-19 12:40:33,,,,"The ultimate lesson all of us have to learn is unconditional love, which includes not only others but ourselves...",5.78536535630332E+017,,[],[],POSTED,[],,
1533813962,prettylaraplace,1478236519000,2016-11-04 05:15:19,0,false,0,RT @shannoneffects1: It's a real shame this Skyler person put their phone number on this #BirdDogging for #Hillary ad😂 https://t.co/hsZXnry…,7.94407656358367E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Hillary"",""BirdDogging""]",[],POSTED,"[""shannoneffects1""]",7.94402095277478E+017,
2587843805,kansasdailynews,1473454230000,2016-09-09 20:50:30,0,false,0,Trump to speak at Phyllis Schlafly's funeral https://t.co/skYf5ocSU6 #politics,7.74349281775849E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2chp8wz""]",POSTED,[],,
1659549972,malloryjared,1469985258000,2016-07-31 17:14:18,,,,RT @BlissfulBreezes: it. is. everything. and. more. 🙌🏾💃🏾😭 @party_noire #blackjoy,7.59799358120419E+017,,"[""blackjoy""]",[],POSTED,[],,
4508630900,thefoundingson,1485737101000,2017-01-30 00:45:01,,,,"#MuslimBan Your ""but Crusaders killed Muslims"" argument is invalid, please don't use it. First crusade was: https://t.co/cy239qOydZ",8.25867379074818E+017,,"[""MuslimBan""]",[],POSTED,[],,
2752677905,todaynycity,1474658599000,2016-09-23 19:23:19,0,false,0,Trump Hotels fined $50G for credit card hack warning flub https://t.co/oxS7zfvu9s,7.79400774770004E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",[],"[""http://nydn.us/2daJKMp""]",POSTED,[],,
2620869737,puredavie,1480680482000,2016-12-02 12:08:02,,,,RT @emily_the_gray: #MakeAMovieCold Momma HypotherMIA! @midnight,8.04658379826299E+017,,"[""MakeAMovieCold""]",[],POSTED,[],,
1656685598,jeannemccarthy0,1470507410000,2016-08-06 18:16:50,,,,RT @Pell48: Hey @TheJuanWilliams bringing up the handicapped issue what's next the kitchen sink ? #Cashinin #WakeUpAmerica,7.61989422527177E+017,,"[""CashinIn""]",[],POSTED,[],,
2532611755,kathiemrr,1482161172000,2016-12-19 15:26:12,,,,"RT @I_am_not_E: #ThingsYouCantIgnore
Belt cleavage",8.10868845267288E+017,,[],[],POSTED,[],,
1655194147,melanymelanin,1458151817000,2016-03-16 18:10:17,,,,RT @NewYorker: .@BorowitzReport: U.S. Becomes Laughingstock of World for Something Other Than Gun Laws https://t.co/5kcJLUoQDp https://t.co…,7.10166311574381E+017,,[],[],POSTED,[],,
2540882036,heyits_toby,1488713302000,2017-03-05 11:28:22,,,,RT @PrisonPlanet: Police told to stand down yet again. Sessions needs to call a federal investigation. https://t.co/aakfcuaZhi,8.38350470242513E+017,,[],[],POSTED,[],,
3091979410,batonrougevoice,1472126337000,2016-08-25 11:58:57,0,false,0,Donald Trump calls Hillary Clinton a bigot during Mississippi rally (video)  #politics,7.68779698411143E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]",[],POSTED,[],,
2532611755,kathiemrr,1482941489000,2016-12-28 16:11:29,,,,"RT @chiefplan1: #BibleHipHop

Who's that shawty
on the donkey,
all knocked up
no place to go...",8.14141732447224E+017,,[],[],POSTED,[],,
1680366068,willisbonnerr,1488655489000,2017-03-04 19:24:49,,,,RT @RadioAffiliates: Who else is on the east coast freezing today?,8.38107983863128E+017,,[],[],POSTED,[],,
2590038478,patriotraphael,1483633888000,2017-01-05 16:31:28,,,,"RT @FriendlyJMC: Thank Goodness America stood up to corruption &amp; the selling out of America! 

Keep fighting with @realDonaldTrump until we…",8.1704586508494E+017,,[],[],POSTED,[],,
4224729994,ten_gop,1471620305000,2016-08-19 15:25:05,359,false,338,While Obama is busy playing golf our next president is heading to #Louisiana. https://t.co/wWYGVlc6rL,7.66657245840941E+017,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""Louisiana""]",[],POSTED,[],,
1617939218,paulinett,1492578673000,2017-04-19 05:11:13,,,,"RT @blicqer: ▶@HotNewHipHop: Mac Miller Feat. Ty Dolla $ign ""Cinderella"" Video https://t.co/Xk0Hcwd47l",8.54563010035241E+017,,[],[],POSTED,[],,
1659549972,malloryjared,1426756031000,2015-03-19 09:07:11,,,,There is no trust more sacred than the one the world holds with children. – Kofi Annan,5.78482840557392E+017,,[],[],POSTED,[],,
2882013788,giselleevns,1475677057000,2016-10-05 14:17:37,,,,"RT @Gentleman_John: ""It's just a silly phase you'll get over."" #RuinADinnerInOnePhrase",7.83672496260133E+017,,"[""RuinADinnerInOnePhrase""]",[],POSTED,[],,
2532611755,kathiemrr,1482766284000,2016-12-26 15:31:24,,,,"RT @MafiaKingfish: Put on pants for the first time in 3 days. Telling myself they always fit this tight. 

#ChristmasAftermath",8.13406868244726E+017,,[],[],POSTED,[],,
1868981054,ryanmaxwell_1,1424451933000,2015-02-20 17:05:33,,,,big ISIS brother is whatching US #ISISwatchingyou,5.68818752852091E+017,,"[""ISISwatchingyou""]",[],POSTED,[],,
1651693646,cynthiamhunter,1477535345000,2016-10-27 02:29:05,0,false,0,RT @Catrocky22: @Conservatexian and couldn't beat Trump,7.91466721764839E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""conservatexian"",""catrocky22""]",7.91452900283159E+017,
1650310652,hellieedwards,1476108055000,2016-10-10 14:00:55,0,false,0,RT @sftimrf: #BetterAlternativeToDebates Trump &amp; Clinton must play Rock &amp; Roll #Jeopardy,7.85480232778301E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Jeopardy"",""BetterAlternativeToDebates""]",[],POSTED,"[""sftimrf""]",7.8546953137648E+017,
1617939218,paulinett,1491948857000,2017-04-11 22:14:17,,,,RT @SlimDreY: He has the @deray trademark bubble vest jacket on https://t.co/JKqOMIypoR,8.5192136929409E+017,,[],[],POSTED,[],,
2533001646,jasper_fly,1485157660000,2017-01-23 07:47:40,,,,RT @PGoodewife: #IKeepWonderingIf Drake ever thought about calling that girl on her cell phone instead of expecting her to call him. Sheesh…,8.23437027530183E+017,,"[""IKeepWonderingIf""]",[],POSTED,[],,
2882013788,giselleevns,1483367047000,2017-01-02 14:24:07,,,,RT @SavageKingRob: Leave 2016 in the past and focus on your goals this year. #2017SurvivalTips,8.15926650730906E+017,,"[""2017SurvivalTips""]",[],POSTED,[],,
1715424829,kenzdonovan,1477991226000,2016-11-01 09:07:06,0,false,0,"RT @cmdorsey: HEY @realdonaldtrump

I WANT R TOILETS WITH BIG TANKS BACK

THE PROGRESSIVES KEEP SCREWING UP - By the time U have 2 flush 8x…",7.93378823043678E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""realdonaldtrump"",""cmdorsey""]",7.93373333580505E+017,
3084088366,priceforpierce,1455090429000,2016-02-10 07:47:09,,,,Shocking Video of Shoot-down SEAL Team 6 #RT https://t.co/fq28ZxhT81 @FallenAngeMovi #StopSharia #CCOT #TCOT https://t.co/DhtZTOdlbt,6.9732591915373E+017,,"[""RT""]",[],POSTED,[],,
1856828959,ogdeandre,1479297624000,2016-11-16 12:00:24,0,false,0,RT @natureofthings7: Just what he blocked Obama from doing for years. https://t.co/XYJcaTJtPA,7.98858255577453E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/riegerreport/status/798592157150015492""]",POSTED,"[""natureofthings7""]",7.98837860862333E+017,
2540882036,heyits_toby,1486617981000,2017-02-09 05:26:21,,,,RT @WorldTruthTV: Clean Your Body’s Drains: 11 Ways To Detoxify Your Lymphatic System | World https://t.co/telXZBWPRi https://t.co/p6ChEehh…,8.29562054965133E+017,,[],[],POSTED,[],,
1684524144,datwisenigga,1490722203000,2017-03-28 17:30:03,,,,"RT @fightfortheftr: ISPs like Comcast, Verizon &amp; AT&amp;T will make huge profits by selling your sensitive personal information, like browsing…",8.4677641323563E+017,,[],[],POSTED,[],,
2882013788,giselleevns,1483369463000,2017-01-02 15:04:23,,,,RT @giveawaycayax: #2017SurvivalTips make more dank memes,8.15936786451014E+017,,"[""2017SurvivalTips""]",[],POSTED,[],,
1649487510,hiimkhloe,1455109350000,2016-02-10 13:02:30,,,,"RT @BLMBAYAREA: Our criminal case is over, but the war on Black lives remains. https://t.co/n6acufujF8 #BlackLivesMatter #BlackFriday14",6.97405280573792E+017,,"[""Blacklivesmatter""]",[],POSTED,[],,
4224729994,ten_gop,1476397552000,2016-10-13 22:25:52,224,false,175,"There is one thing that we can all AGREE on Hillary MUST BE STOPPED from changing the Supreme Court!

Spread this n… https://t.co/tHgFNZz4hf",7.8669446875804E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/i/web/status/786694468758040576""]",POSTED,[],,
1660771422,garrettsimpson_,1440005780000,2015-08-19 17:36:20,,,,@coldwar20_en They are both strange,6.34056317150167E+017,,[],[],POSTED,[],,
,_billy_moyer_,1447427147000,2015-11-13 15:05:47,,,,RT @RTMannJr: Wow.  https://t.co/qUIzTNo4B7,6.65183786313757E+017,,[],[],POSTED,[],,
1868496344,brianaregland,1483615050000,2017-01-05 11:17:30,,,,RT @we_3_geeks: In episode 48 we discuss our best and worst suit up scenes. do you agree with our picks? Find out here https://t.co/8UIZEqO…,8.16966850055729E+017,,[],[],POSTED,[],,
2671070290,patriotblake,1490996578000,2017-03-31 21:42:58,,,,RT @DBloom451: #BREAKING💥 @POTUS signs two EOs designed to reverse our trade deficit and even the playing field. #AmericaFirst🇺🇸 #MAGA http…,8.47927225500488E+017,,"[""breaking""]",[],POSTED,[],,
1661246144,kateritterrrr,1474655663000,2016-09-23 18:34:23,0,false,0,"RT @cjtweetstation: Five Clinton aides received immunity deals in FBI probe - https://t.co/UDA0Hj776O
#PolicticalNews #ConservativeNews",7.79388456606859E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""PolicticalNews"",""ConservativeNews""]","[""http://conservativejunction.com/feeds/items/five-clinton-aides-received-immunity-deals-in-fbi-probe/"",""http://conservativejunction.com/feeds/items/five-clinton-aides-received-immunity-deals-in-fbi-probe/""]",POSTED,"[""cjtweetstation""]",7.79381808135799E+017,
4272870988,pamela_moore13,1474051230000,2016-09-16 18:40:30,0,false,0,"Clinton intro music was ""I Feel Good"" by James Brown. James Brown died of pneumonia... https://t.co/vH0cD11OHA",7.76853284275368E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,[],,
1661246144,kateritterrrr,1474148229000,2016-09-17 21:37:09,0,false,0,RT @bobfox321: Obama's Iran Deal Sends a Clear Message! #RT https://t.co/Yjb9vMIQXP #STOPIslam #MakeDCListen #WakeUpAmerica @PoliticalIslam,7.77260127854404E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""MakeDCListen"",""STOPIslam"",""WakeUpAmerica"",""RT"",""MakeDCListen"",""STOPIslam"",""WakeUpAmerica"",""RT""]","[""http://conscores.org/jnaf"",""http://conscores.org/jnaf"",""http://conscores.org/jnaf"",""http://conscores.org/jnaf"",""http://conscores.org/jnaf"",""http://conscores.org/jnaf"",""http://conscores.org/jnaf"",""http://conscores.org/jnaf""]",POSTED,"[""bobfox321"",""politicalislam""]",7.77253545259045E+017,
1670149272,javonhidp,1477504869000,2016-10-26 18:01:09,0,false,0,RT @blackvoices: .@Deray Mckesson on voting for Hillary: I agree with Clinton more than I disagree with her https://t.co/STyhLrXh4z https:/…,7.913388966134E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://huff.to/2dXb2UQ"",""http://huff.to/2dXb2UQ""]",POSTED,"[""deray"",""blackvoices""]",7.91338651468833E+017,
2882013788,giselleevns,1478096259000,2016-11-02 14:17:39,,,,@MarkJWO Impossible!,7.93819364852109E+017,,[],[],POSTED,[],,
,evewebster373,1424524063000,2015-02-21 13:07:43,,,,Why do people always search for things that are right in front of them?,5.69121286082974E+017,,[],[],POSTED,[],,
1660771422,garrettsimpson_,1476147794000,2016-10-11 01:03:14,0,false,0,RT @GDLtothePDX: Um @KirstenPowers Bill will be back in the WH and sexually assault the intern pool AGAIN! HRC didn't defend Bill last nigh…,7.85646909801189E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"["""",""""]",POSTED,"[""kirstenpowers"",""gdltothepdx""]",7.85642402392383E+017,
1671234620,hyddrox,1486679858000,2017-02-09 22:37:38,,,,RT @AllenWestRepub: Public School Children Learn the 5 Pillars of Islam and not the 10 Commandments? https://t.co/943gcHUc96 via @conservat…,8.29821587880808E+017,,[],[],POSTED,[],,
2882013788,giselleevns,1482333863000,2016-12-21 15:24:23,,,,"RT @BigEnuff: #SecondhandGifts to myself..

My other hand! https://t.co/0OQmsHLswP",8.11593165023117E+017,,[],[],POSTED,[],,
